LOC,STU_ID,NAME,DEUSS,ELL,ESE,ETHN,GRADE,2526 Absences,COURSE_TITLE,TEACHER_NAME,Period,Exc Abs,Unexc Abs,Q1_Grade,Q2_Grade,FAST_ELA_PM3.Level,FAST_ELA_PM3.%tile,FAST_ELA_PM3.SS,FAST_ELA_PM2.Level,FAST_ELA_PM2.%tile,FAST_ELA_PM2.SS,FAST_ELA_PM1.Level,FAST_ELA_PM1.%tile,FAST_ELA_PM1.SS,FAST_EarlyLit_PM1.Unified SS,2425 ELA_TEST,2425 ELA_Lvl,2425 ELA_%tile,2425 ELA_SS,2425 STAR FAST Equivalent ELA Lvl,2425 STAR FAST Equivalent ELA SS,AP2 ELA Level,AP2 ELA_Placement,AP2 ELA SS,AP1.ELA Level,AP1.ELA Placement,AP1.ELA SS,ELA Pts4LG,ELA L25/35,FAST_Math_PM3.Level,FAST_Math_PM3.%tile,FAST_Math_PM3.SS,FAST_Math_PM2.Level,FAST_Math_PM2.%tile,FAST_Math_PM2.SS,FAST_Math_PM1.Level,FAST_Math_PM1.%tile,FAST_Math_PM1.SS,2425 MATH_TEST,2425 MATH_Lvl,2425 MATH_%tile,2425 MATH_SS,AP2 Math Level,AP2 Math Placement,AP2 Math SS,AP1.Math Level,AP1.Math.Placement,AP1.Math SS,Math.Pts4LG,MATH L25/35,2425 SCI_TEST,2425 SCI_Lvl,2425 SOC_TEST,2425 SOC_Lvl,STUDENT_FLEID,FTE,Cnt4Prof
6171,8883104,"Student, F361",,N,N,H,8,4,M/J Grade 8 Math,"Thompson, R.",5,2,2,B,A,5,83,283,5,72,262,4,57,257,,FAST ELA,4,67,254,,,,,,,,,8,,5,85,274,4,64,255,3,66,251,FAST MATH,2.1,44,224,,,,,,,12,,Statewide Science,4,,,FL8022774115,,
6171,4797344,"Student, X651",,N,N,H,8,12,Algebra 1 Hon,"Garcia, M.",2,6,6,A,A,5,91,295,5,95,297,5,83,289,,FAST ELA,5,95,288,,,,,,,,,0,,1,36,378,,,,,,,FAST MATH,3,48,241,,,,,,,159,,Statewide Science,4,,,FL3842655378,,
6171,8328806,"Student, A236",,Y,N,H,8,0,M/J Grade 8 Math,"Williams, A.",4,0,0,B,C,5,81,280,5,74,266,4,76,258,,FAST ELA,4,73,253,,,,,,,,,9,,2,51,236,2,49,239,2,53,237,FAST MATH,2.2,56,233,,,,,,,11,,Statewide Science,4,,,FL8088273368,,
6171,5561218,"Student, J788",,N,N,H,8,8,Algebra 1 Hon,"Thompson, R.",7,4,4,A,B,5,88,281,5,85,278,5,74,271,,FAST ELA,5,73,269,,,,,,,,,0,,1,16,350,,,,,,,FAST MATH,3,54,238,,,,,,,162,,Statewide Science,4,,,FL4999998158,,
6171,4292093,"Student, C250",,Y,N,H,8,4,Algebra 1 Hon,"Williams, A.",3,2,2,B,B,5,79,274,4,63,260,4,69,256,,FAST ELA,4,58,244,,,,,,,,,18,,2,44,385,,,,,,,FAST MATH,3,61,241,,,,,,,159,,Statewide Science,2,,,FL4702316163,,
6171,4765745,"Student, U377",,N,Y,H,8,4,Algebra 1 Hon,"Garcia, M.",3,1,3,A,A,5,98,298,5,97,289,5,84,280,,FAST ELA,5,79,264,,,,,,,,,0,,5,96,459,,,,,,,FAST MATH,5,72,261,,,,,,,174,,Statewide Science,3,,,FL3880389111,,
6171,8284027,"Student, M939",,Y,N,H,8,9,M/J Grade 8 Math,"Thompson, R.",4,4,5,C,C,1,25,208,2,43,223,2,39,221,,FAST ELA,2.2,54,229,,,,,,,,,9,,1,27,210,1,29,219,1,34,219,FAST MATH,1.3,38,221,,,,,,,6,,Statewide Science,2,,,FL1052347638,,
6171,4438118,"Student, T945",,N,N,H,8,1,M/J Grade 8 Math,"Thompson, R.",4,0,1,D,F,1,32,208,1,31,216,1,35,213,,FAST ELA,1.2,23,192,,,,,,,,,11,L25,1,21,206,1,30,217,1,33,214,FAST MATH,1.2,27,204,,,,,,,9,L35,Statewide Science,2,,,FL8435496976,,
6171,4655572,"Student, T747",,Y,N,H,8,2,Algebra 1 Hon,"Garcia, M.",5,0,2,A,A,5,92,298,5,98,300,5,89,300,,FAST ELA,5,88,286,,,,,,,,,0,,5,83,447,,,,,,,FAST MATH,4,71,255,,,,,,,163,,Statewide Science,4,,,FL9606284021,,
6171,7812330,"Student, S464",,N,N,H,8,52,M/J Grade 8 Math,"Thompson, R.",2,26,26,F,D,1,14,190,1,25,193,1,19,186,,FAST ELA,1.1,16,179,,,,,,,,,7,L25,1,1,183,1,17,201,1,12,200,FAST MATH,1.2,22,197,,,,,,,16,L25,Statewide Science,4,,,FL3863068655,,
6171,5003469,"Student, F327",,N,N,H,8,17,M/J Grade 8 Math,"Garcia, M.",4,11,6,C,B,5,76,268,4,70,258,3,61,250,,FAST ELA,5,79,259,,,,,,,,,0,,5,85,275,3,56,250,3,52,249,FAST MATH,2.2,55,234,,,,,,,10,,Statewide Science,2,,,FL7811248905,,
6171,6098125,"Student, F791",,N,N,H,8,9,Algebra 1 Hon,"Thompson, R.",3,5,4,B,B,5,83,283,5,79,280,5,76,273,,FAST ELA,5,79,260,,,,,,,,,0,,2,47,399,,,,,,,FAST MATH,3,54,243,,,,,,,157,,Statewide Science,2,,,FL4045980083,,
6171,3161488,"Student, B429",,N,N,H,8,3,Algebra 1 Hon,"Thompson, R.",2,1,2,B,A,5,93,289,5,90,293,5,90,284,,FAST ELA,4,66,249,,,,,,,,,13,,1,6,332,,,,,,,FAST MATH,3,54,236,,,,,,,164,,Statewide Science,3,,,FL5682894581,,
6171,6511334,"Student, K654",,Y,N,H,8,6,M/J Grade 8 Math,"Chen, L.",4,3,3,B,C,2,43,229,2,51,232,2,42,230,,FAST ELA,1.3,34,212,,,,,,,,,8,L35,5,88,281,3,60,248,2,54,243,FAST MATH,1.3,40,222,,,,,,,5,,Statewide Science,2,,,FL8367251246,,
6171,7174250,"Student, C238",,Y,N,H,8,1,M/J Grade 8 Math,"Williams, A.",2,0,1,C,C,3,50,240,3,59,242,2,52,236,,FAST ELA,1.3,45,213,,,,,,,,,7,,2,39,227,2,40,230,2,42,228,FAST MATH,2.1,47,226,,,,,,,10,,Statewide Science,4,,,FL3637938657,,
6171,9766181,"Student, H352",,Y,N,H,8,3,Algebra 1 Hon,"Rodriguez, J.",5,1,2,B,C,5,84,274,4,70,259,4,62,252,,FAST ELA,3,52,235,,,,,,,,,16,,3,50,409,,,,,,,FAST MATH,3,60,245,,,,,,,155,,Statewide Science,4,,,FL6716686196,,
6171,4663599,"Student, Q606",,N,N,H,8,0,Algebra 1 Hon,"Chen, L.",6,0,0,B,B,5,89,286,5,84,281,5,87,279,,FAST ELA,5,75,260,,,,,,,,,0,,5,83,455,,,,,,,FAST MATH,4,72,257,,,,,,,161,,Statewide Science,3,,,FL7869629429,,
6171,9570445,"Student, Z796",,N,N,B,8,7,M/J Grade 8 Math,"Chen, L.",7,3,4,D,C,1,22,197,1,42,219,1,37,219,,FAST ELA,1.3,33,202,,,,,,,,,18,L35,1,38,223,2,34,227,1,42,226,FAST MATH,1.3,48,219,,,,,,,8,,Statewide Science,5,,,FL2272262602,,
6171,9719824,"Student, A915",,N,N,H,8,15,M/J Grade 8 Math,"Williams, A.",4,8,7,C,C,5,83,275,4,67,259,4,58,253,,FAST ELA,2.1,52,223,,,,,,,,,6,,3,55,246,2,52,234,2,39,227,FAST MATH,1.3,23,208,,,,,,,19,L25,Statewide Science,1,,,FL5257956588,,
6171,3014990,"Student, T906",,N,N,H,8,13,M/J Grade 8 Math,"Chen, L.",4,8,5,B,C,5,67,268,4,61,255,4,65,253,,FAST ELA,4,65,253,,,,,,,,,9,,5,81,268,3,62,244,2,56,241,FAST MATH,2.2,49,234,,,,,,,10,,Statewide Science,2,,,FL2860189754,,
6171,1016941,"Student, V537",,N,N,H,8,15,M/J Grade 8 Math,"Garcia, M.",7,6,9,B,B,5,73,263,4,77,260,4,68,260,,FAST ELA,4,71,247,,,,,,,,,15,,5,78,271,3,58,249,3,68,245,FAST MATH,2.1,33,226,,,,,,,10,L35,Statewide Science,4,,,FL1255234952,,
6171,7058098,"Student, Y971",,Y,Y,H,8,3,M/J Grade 8 Math,"Chen, L.",2,1,2,C,D,1,29,211,2,43,223,1,27,217,,FAST ELA,2.1,36,215,,,,,,,,,14,,1,36,221,1,32,223,1,37,222,FAST MATH,1.3,38,222,,,,,,,5,,Statewide Science,5,,,FL4861198417,,
6171,1359418,"Student, M512",,Y,N,H,8,8,M/J Grade 8 Math,"Rodriguez, J.",4,4,4,D,C,2,37,220,2,42,230,2,42,224,,FAST ELA,1.3,39,210,,,,,,,,,10,,5,83,276,3,63,249,3,52,246,FAST MATH,1.3,28,214,,,,,,,13,L35,Statewide Science,5,,,FL7028071735,,
6171,1738137,"Student, E899",,Y,N,H,8,25,M/J Grade 8 Math,"Garcia, M.",2,10,15,C,C,3,63,250,3,56,242,3,50,239,,FAST ELA,2.1,48,223,,,,,,,,,6,,3,65,252,2,48,237,2,45,232,FAST MATH,1.3,51,222,,,,,,,5,,Statewide Science,1,,,FL2193996241,,
6171,8598318,"Student, R719",,Y,N,H,8,12,Algebra 1 Hon,"Williams, A.",6,6,6,D,D,1,29,209,2,40,222,2,41,221,,FAST ELA,1.3,29,202,,,,,,,,,18,L35,1,1,328,,,,,,,FAST MATH,3,52,236,,,,,,,164,,Statewide Science,3,,,FL5139813564,,
6171,3902324,"Student, P678",,N,N,H,8,0,M/J Grade 8 Math,"Williams, A.",2,0,0,D,B,5,88,283,5,72,266,4,62,257,,FAST ELA,4,54,243,,,,,,,,,19,,3,57,247,2,44,233,2,49,233,FAST MATH,1.3,33,215,,,,,,,12,L35,Statewide Science,1,,,FL2623921033,,
6171,4356687,"Student, L342",,N,N,H,8,17,M/J Grade 8 Math,"Williams, A.",4,10,7,C,C,3,52,238,3,56,241,2,45,237,,FAST ELA,2.2,45,229,,,,,,,,,9,,5,82,275,5,79,265,4,62,259,FAST MATH,2.1,50,228,,,,,,,8,,Statewide Science,4,,,FL9546269059,,
6171,2232865,"Student, T405",,Y,Y,H,8,11,Algebra 1 Hon,"Garcia, M.",3,5,6,D,C,2,47,230,2,44,234,2,49,226,,FAST ELA,2.1,47,219,,,,,,,,,10,,4,72,430,,,,,,,FAST MATH,4,61,251,,,,,,,167,,Statewide Science,4,,,FL4487207229,,
6171,1340029,"Student, H258",,N,N,H,8,1,Algebra 1 Hon,"Williams, A.",7,0,1,B,A,5,89,288,5,89,281,5,85,276,,FAST ELA,5,90,277,,,,,,,,,0,,4,74,434,,,,,,,FAST MATH,4,71,251,,,,,,,167,,Statewide Science,4,,,FL3214509661,,
6171,9942273,"Student, X993",,N,N,H,8,3,M/J Grade 8 Math,"Williams, A.",5,1,2,D,D,2,37,222,2,45,229,2,38,220,,FAST ELA,1.3,37,209,,,,,,,,,11,,1,1,189,1,20,201,1,6,194,FAST MATH,1.2,29,204,,,,,,,9,L35,Statewide Science,3,,,FL8820284419,,
6171,4046720,"Student, M555",,Y,Y,H,8,4,M/J Grade 8 Math,"Rodriguez, J.",2,2,2,D,D,1,27,208,2,31,221,1,35,213,,FAST ELA,1.2,24,198,,,,,,,,,5,L25,5,87,278,3,47,248,3,59,245,FAST MATH,1.3,45,218,,,,,,,9,,Statewide Science,4,,,FL1105767481,,
6171,4960175,"Student, J433",,N,Y,H,8,12,M/J Grade 8 Math,"Thompson, R.",3,8,4,F,F,1,16,191,1,15,191,1,20,191,,FAST ELA,1.1,2,171,,,,,,,,,15,L25,2,50,240,2,39,231,1,38,226,FAST MATH,1.3,32,209,,,,,,,18,L35,Statewide Science,5,,,FL8714173071,,
6171,3972834,"Student, O568",,Y,N,H,8,0,Algebra 1 Hon,"Thompson, R.",2,0,0,C,C,2,44,220,2,41,228,2,44,227,,FAST ELA,1.3,38,211,,,,,,,,,9,,1,30,366,,,,,,,FAST MATH,3,48,240,,,,,,,160,,Statewide Science,3,,,FL3623524881,,
6171,4234583,"Student, O125",,N,N,H,8,4,Algebra 1 Hon,"Thompson, R.",3,1,3,A,A,5,99,294,5,78,291,5,83,286,,FAST ELA,5,88,280,,,,,,,,,0,,5,77,436,,,,,,,FAST MATH,4,74,253,,,,,,,165,,Statewide Science,3,,,FL3285286750,,
6171,7305092,"Student, F465",,Y,Y,H,8,60,M/J Grade 8 Math,"Williams, A.",4,26,34,C,C,2,43,229,2,47,232,2,48,230,,FAST ELA,1.3,36,209,,,,,,,,,11,,1,4,193,1,24,213,1,30,211,FAST MATH,1.2,38,201,,,,,,,12,,Statewide Science,3,,,FL7994209658,,
6171,1611228,"Student, F538",,N,N,H,8,15,Algebra 1 Hon,"Garcia, M.",5,8,7,B,A,5,82,277,4,75,261,4,74,260,,FAST ELA,4,55,243,,,,,,,,,19,,5,78,439,,,,,,,FAST MATH,4,70,255,,,,,,,163,,Statewide Science,3,,,FL3342006546,,
6171,7495976,"Student, A493",,N,Y,B,8,10,M/J Grade 8 Math,"Williams, A.",7,4,6,C,D,1,15,190,1,33,214,1,33,209,,FAST ELA,1.3,37,212,,,,,,,,,8,,1,29,218,1,21,206,1,22,203,FAST MATH,1.2,22,200,,,,,,,13,L25,Statewide Science,4,,,FL7170910873,,
6171,5241032,"Student, S366",,N,Y,H,8,11,M/J Grade 8 Math,"Thompson, R.",3,6,5,B,A,5,75,268,5,74,262,4,66,256,,FAST ELA,4,57,243,,,,,,,,,19,,1,28,215,1,41,225,1,30,219,FAST MATH,1.3,28,210,,,,,,,17,L35,Statewide Science,1,,,FL9265490769,,
6171,8997966,"Student, C222",,N,N,H,8,7,M/J Grade 8 Math,"Rodriguez, J.",1,4,3,C,C,3,58,245,3,56,243,3,57,240,,FAST ELA,2.2,52,230,,,,,,,,,8,,4,68,257,2,46,240,2,56,239,FAST MATH,2.2,44,234,,,,,,,10,,Statewide Science,3,,,FL4498181114,,
6171,9812361,"Student, W929",,N,N,H,8,13,M/J Grade 8 Math,"Williams, A.",2,6,7,C,D,5,85,279,5,68,262,4,63,253,,FAST ELA,3,47,232,,,,,,,,,19,,3,68,251,2,46,234,2,35,230,FAST MATH,1.3,38,216,,,,,,,11,,Statewide Science,3,,,FL1872074233,,
6171,3411748,"Student, F140",,Y,N,H,8,17,M/J Grade 8 Math,"Williams, A.",3,11,6,B,C,2,36,228,2,45,233,2,47,225,,FAST ELA,1.3,37,205,,,,,,,,,15,,4,64,256,2,54,239,2,47,236,FAST MATH,1.3,31,214,,,,,,,13,L35,Statewide Science,2,,,FL6395452702,,
6171,5707045,"Student, Y524",,Y,Y,H,8,15,M/J Grade 8 Math,"Williams, A.",5,8,7,D,C,2,40,220,2,40,230,2,51,228,,FAST ELA,1.3,29,213,,,,,,,,,7,L35,4,73,260,2,44,240,2,54,238,FAST MATH,2.2,49,229,,,,,,,15,,Statewide Science,3,,,FL3013984745,,
6171,8379701,"Student, D354",,Y,N,H,8,1,Algebra 1 Hon,"Garcia, M.",5,0,1,B,B,5,82,279,5,76,263,5,64,262,,FAST ELA,5,80,260,,,,,,,,,0,,5,89,465,,,,,,,FAST MATH,5,81,265,,,,,,,170,,Statewide Science,3,,,FL1125755876,,
6171,7422862,"Student, C567",,Y,Y,H,8,7,M/J Grade 8 Math,"Rodriguez, J.",5,4,3,D,D,1,3,176,1,26,199,1,25,195,,FAST ELA,1.2,22,196,,,,,,,,,7,L25,2,48,239,2,35,230,2,41,230,FAST MATH,1.2,36,205,,,,,,,8,,Statewide Science,4,,,FL4324344314,,
6171,7338088,"Student, S282",,N,N,H,8,12,M/J Grade 8 Math,"Rodriguez, J.",7,5,7,C,C,4,68,256,3,56,245,2,63,237,,FAST ELA,2.1,45,219,,,,,,,,,10,,5,75,264,3,49,246,3,49,244,FAST MATH,2.2,49,233,,,,,,,11,,Statewide Science,3,,,FL6359853020,,
6171,7024431,"Student, K598",,Y,N,H,8,13,M/J Grade 8 Math,"Rodriguez, J.",6,7,6,D,F,1,10,177,1,14,201,1,27,201,,FAST ELA,1.2,20,188,,,,,,,,,15,L25,5,91,282,4,62,259,4,63,254,FAST MATH,2.2,44,232,,,,,,,12,,Statewide Science,5,,,FL1542601282,,
6171,7468026,"Student, Q171",,N,N,H,8,7,M/J Grade 8 Math,"Rodriguez, J.",3,4,3,C,B,4,71,260,4,67,254,3,65,249,,FAST ELA,2.2,47,228,,,,,,,,,10,,5,72,270,3,56,249,3,57,249,FAST MATH,2.1,47,227,,,,,,,9,,Statewide Science,3,,,FL9059065461,,
6171,6470807,"Student, F680",,Y,N,H,8,10,M/J Grade 8 Math,"Thompson, R.",3,6,4,A,A,5,74,268,4,62,257,3,58,250,,FAST ELA,5,75,263,,,,,,,,,0,,5,86,273,3,57,245,2,52,242,FAST MATH,2.2,48,230,,,,,,,14,,Statewide Science,3,,,FL3062283472,,
6171,5190973,"Student, H222",,Y,N,H,8,1,M/J Grade 8 Math,"Williams, A.",4,0,1,D,D,1,34,219,2,44,227,2,37,221,,FAST ELA,2.1,46,217,,,,,,,,,12,,4,64,260,2,44,238,2,44,231,FAST MATH,1.3,50,222,,,,,,,5,,Statewide Science,2,,,FL1476799223,,
6171,8030460,"Student, H326",,N,N,H,8,3,M/J Grade 8 Math,"Rodriguez, J.",7,1,2,F,D,1,20,208,1,27,215,1,30,210,,FAST ELA,1.2,26,198,,,,,,,,,5,L35,2,51,239,2,42,231,2,40,227,FAST MATH,1.3,37,213,,,,,,,14,,Statewide Science,3,,,FL9373044830,,
6171,1356422,"Student, S467",,Y,N,H,8,6,M/J Grade 8 Math,"Chen, L.",1,4,2,C,C,5,72,263,3,60,248,3,56,246,,FAST ELA,3,57,240,,,,,,,,,11,,5,99,291,4,67,260,4,71,258,FAST MATH,2.2,50,233,,,,,,,11,,Statewide Science,3,,,FL7509599725,,
6171,7911720,"Student, J282",,Y,N,H,8,32,M/J Grade 8 Math,"Chen, L.",6,20,12,D,D,3,61,247,3,55,243,2,43,235,,FAST ELA,1.3,35,213,,,,,,,,,7,L35,3,69,251,2,43,235,2,47,231,FAST MATH,1.3,44,220,,,,,,,7,,Statewide Science,2,,,FL5774357872,,
6171,9813575,"Student, C171",,Y,N,H,8,12,M/J Grade 8 Math,"Thompson, R.",3,7,5,D,D,1,29,208,1,21,213,1,29,209,,FAST ELA,1.2,20,192,,,,,,,,,11,L25,1,2,187,1,18,204,1,10,199,FAST MATH,1.2,25,198,,,,,,,15,L25,Statewide Science,2,,,FL8301609418,,
6171,4044283,"Student, H171",,Y,N,H,8,1,M/J Grade 8 Math,"Chen, L.",6,0,1,B,C,2,42,221,2,56,232,2,52,232,,FAST ELA,3,65,238,,,,,,,,,13,,4,61,254,2,47,239,2,40,236,FAST MATH,2.1,42,228,,,,,,,8,,Statewide Science,3,,,FL1248097984,,
6171,2469872,"Student, T874",,N,N,H,8,3,Algebra 1 Hon,"Chen, L.",4,1,2,A,B,5,80,279,5,70,264,4,59,256,,FAST ELA,4,70,245,,,,,,,,,17,,2,52,398,,,,,,,FAST MATH,3,63,244,,,,,,,156,,Statewide Science,3,,,FL4300444191,,
6171,5180987,"Student, N249",,N,N,H,8,1,M/J Grade 8 Math,"Chen, L.",7,0,1,B,B,5,83,279,5,72,266,4,68,257,,FAST ELA,4,69,242,,,,,,,,,20,,5,91,279,3,62,247,2,61,243,FAST MATH,2.2,62,233,,,,,,,11,,Statewide Science,2,,,FL3368020618,,
6171,4644269,"Student, Q872",,N,N,H,8,1,M/J Grade 8 Math,"Thompson, R.",2,0,1,D,D,1,36,218,2,46,226,1,38,218,,FAST ELA,2.2,55,225,,,,,,,,,13,,1,30,217,1,40,214,1,20,207,FAST MATH,1.2,12,198,,,,,,,15,L25,Statewide Science,2,,,FL5106505171,,
6171,3302287,"Student, B508",,N,N,H,8,1,Algebra 1 Hon,"Williams, A.",1,0,1,B,A,5,76,270,4,68,259,4,67,259,,FAST ELA,4,61,247,,,,,,,,,15,,1,1,330,,,,,,,FAST MATH,3,50,236,,,,,,,164,,Statewide Science,5,,,FL4043745989,,
6171,1490098,"Student, O526",,N,N,H,8,26,M/J Grade 8 Math,"Thompson, R.",6,16,10,B,B,5,76,264,3,63,250,3,59,244,,FAST ELA,2.1,41,217,,,,,,,,,12,,5,79,271,3,57,244,2,51,240,FAST MATH,2.2,47,230,,,,,,,14,,Statewide Science,2,,,FL2607579481,,
6171,6453635,"Student, O803",,Y,N,H,8,18,Algebra 1 Hon,"Garcia, M.",5,10,8,C,B,4,62,251,3,51,244,2,53,236,,FAST ELA,2.2,45,227,,,,,,,,,11,,1,1,329,,,,,,,FAST MATH,3,57,237,,,,,,,163,,Statewide Science,3,,,FL6319912913,,
6171,9073634,"Student, M694",,Y,N,H,8,5,M/J Grade 8 Math,"Garcia, M.",1,3,2,F,D,1,15,191,1,22,199,1,20,198,,FAST ELA,1.1,14,178,,,,,,,,,8,L25,2,46,232,2,46,231,2,49,229,FAST MATH,1.3,31,209,,,,,,,18,L35,Statewide Science,2,,,FL4378075719,,
6171,5060460,"Student, L786",,Y,N,H,8,6,M/J Grade 8 Math,"Chen, L.",2,4,2,D,C,2,38,223,2,35,228,1,43,219,,FAST ELA,3,52,233,,,,,,,,,18,,3,62,252,2,51,235,2,43,232,FAST MATH,2.2,50,231,,,,,,,13,,Statewide Science,4,,,FL2418272160,,
6171,8515944,"Student, L163",,Y,N,H,8,14,M/J Grade 8 Math,"Chen, L.",7,6,8,D,C,1,42,219,2,43,228,2,44,223,,FAST ELA,2.2,45,225,,,,,,,,,13,,1,17,203,1,25,215,1,28,211,FAST MATH,1.3,37,219,,,,,,,8,,Statewide Science,3,,,FL5940148454,,
6171,1233708,"Student, W149",,N,N,H,8,8,M/J Grade 8 Math,"Williams, A.",7,5,3,A,A,5,88,290,5,99,294,5,96,285,,FAST ELA,5,79,268,,,,,,,,,0,,4,71,258,2,55,242,2,53,242,FAST MATH,2.2,52,233,,,,,,,11,,Statewide Science,2,,,FL1620747599,,
6171,7500857,"Student, W736",,Y,Y,H,8,14,M/J Grade 8 Math,"Chen, L.",3,9,5,D,C,1,27,207,1,22,208,1,29,208,,FAST ELA,1.2,14,188,,,,,,,,,15,L25,1,26,216,1,33,224,1,37,223,FAST MATH,1.3,38,210,,,,,,,17,,Statewide Science,4,,,FL5597024047,,
6171,1229774,"Student, D750",,Y,N,H,8,12,M/J Grade 8 Math,"Garcia, M.",3,5,7,D,F,1,21,191,1,24,204,1,23,202,,FAST ELA,1.3,31,200,,,,,,,,,20,L35,1,15,201,1,28,216,1,25,209,FAST MATH,1.2,33,203,,,,,,,10,L35,Statewide Science,4,,,FL1535848655,,
6171,8973474,"Student, V530",,N,N,H,8,5,M/J Grade 8 Math,"Chen, L.",6,3,2,C,A,5,82,275,4,56,257,4,63,253,,FAST ELA,4,64,244,,,,,,,,,18,,2,44,237,2,53,236,2,51,236,FAST MATH,2.2,53,229,,,,,,,15,,Statewide Science,2,,,FL6324262158,,
6171,3174274,"Student, Y667",,N,N,H,8,29,M/J Grade 8 Math,"Williams, A.",4,16,13,C,D,4,70,261,3,60,248,3,61,242,,FAST ELA,2.2,47,230,,,,,,,,,8,,5,75,264,2,53,243,2,46,238,FAST MATH,1.3,38,212,,,,,,,15,,Statewide Science,3,,,FL4398646335,,
6171,3046906,"Student, Y833",,N,Y,H,8,9,M/J Grade 8 Math,"Garcia, M.",3,4,5,C,C,5,71,263,4,69,257,4,63,253,,FAST ELA,3,59,235,,,,,,,,,16,,5,69,264,2,56,240,2,50,236,FAST MATH,1.2,27,206,,,,,,,7,L35,Statewide Science,4,,,FL1935895174,,
6171,9146945,"Student, E904",,Y,N,H,8,8,M/J Grade 8 Math,"Chen, L.",3,5,3,B,C,3,52,242,3,54,238,2,46,231,,FAST ELA,2.2,51,228,,,,,,,,,10,,1,29,212,1,35,221,1,29,218,FAST MATH,1.3,47,214,,,,,,,13,,Statewide Science,1,,,FL1248597077,,
6171,3514821,"Student, T860",,N,N,H,8,1,Algebra 1 Hon,"Williams, A.",1,0,1,A,B,5,95,294,5,87,288,5,97,284,,FAST ELA,5,70,260,,,,,,,,,0,,5,86,461,,,,,,,FAST MATH,5,73,266,,,,,,,169,,Statewide Science,3,,,FL8122090533,,
6171,3658582,"Student, J539",,Y,N,H,8,35,M/J Grade 8 Math,"Williams, A.",2,16,19,D,B,2,41,225,2,36,231,2,36,226,,FAST ELA,1.3,31,212,,,,,,,,,8,L35,1,15,206,1,36,218,1,40,218,FAST MATH,1.2,27,205,,,,,,,8,L35,Statewide Science,4,,,FL4413293017,,
6171,7920561,"Student, V909",,N,N,H,8,0,Algebra 1 Hon,"Garcia, M.",5,0,0,B,A,5,92,290,5,80,283,5,88,282,,FAST ELA,5,67,257,,,,,,,,,0,,5,88,460,,,,,,,FAST MATH,5,84,266,,,,,,,169,,Statewide Science,5,,,FL9300846928,,
6171,6686824,"Student, V585",,Y,N,H,8,33,M/J Grade 8 Math,"Garcia, M.",5,13,20,D,C,4,63,258,4,68,251,3,59,247,,FAST ELA,3,60,236,,,,,,,,,15,,1,42,223,2,51,228,1,37,225,FAST MATH,1.3,33,212,,,,,,,15,L35,Statewide Science,3,,,FL8032385559,,
6171,5338626,"Student, F538",,N,N,H,8,19,M/J Grade 8 Math,"Garcia, M.",4,9,10,D,B,4,67,256,3,59,241,2,49,235,,FAST ELA,3,60,232,,,,,,,,,19,,1,24,207,1,43,221,1,31,214,FAST MATH,1.2,32,205,,,,,,,8,L35,Statewide Science,2,,,FL8755485617,,
6171,7939001,"Student, F155",,N,Y,H,8,19,M/J Grade 8 Math,"Williams, A.",7,7,12,C,D,1,12,181,1,22,199,1,18,199,,FAST ELA,1.2,11,197,,,,,,,,,6,L25,1,22,214,1,44,216,1,31,211,FAST MATH,1.2,17,196,,,,,,,17,L25,Statewide Science,3,,,FL9695169387,,
6171,8198061,"Student, G469",,Y,N,H,8,8,M/J Grade 8 Math,"Garcia, M.",7,3,5,C,D,2,41,224,2,48,232,2,37,223,,FAST ELA,1.3,31,213,,,,,,,,,7,L35,1,8,196,1,26,214,1,36,214,FAST MATH,2.1,51,226,,,,,,,10,,Statewide Science,1,,,FL1815923009,,
6171,2582435,"Student, Z945",,N,Y,H,8,9,Algebra 1 Hon,"Garcia, M.",2,6,3,C,C,4,68,256,3,56,250,3,53,242,,FAST ELA,2.1,51,222,,,,,,,,,7,,3,54,408,,,,,,,FAST MATH,4,64,247,,,,,,,171,,Statewide Science,3,,,FL7433661531,,
6171,9648881,"Student, K490",,Y,N,H,8,45,Algebra 1 Hon,"Williams, A.",1,27,18,C,C,2,49,233,2,49,226,1,39,218,,FAST ELA,2.1,40,218,,,,,,,,,11,,1,7,326,,,,,,,FAST MATH,3,52,236,,,,,,,164,,Statewide Science,4,,,FL3944738551,,
6171,6713137,"Student, R645",,Y,N,H,8,29,M/J Grade 8 Math,"Williams, A.",7,18,11,B,C,2,39,223,2,47,236,2,50,229,,FAST ELA,1.3,43,214,,,,,,,,,6,,2,49,240,2,38,229,1,43,226,FAST MATH,2.2,47,231,,,,,,,13,,Statewide Science,1,,,FL6780493648,,
6171,2606939,"Student, B801",,Y,Y,H,8,16,M/J Grade 8 Math,"Garcia, M.",5,7,9,D,C,3,52,242,3,56,240,2,39,232,,FAST ELA,1.3,37,212,,,,,,,,,8,,3,53,244,2,55,234,2,48,230,FAST MATH,2.1,45,225,,,,,,,11,,Statewide Science,3,,,FL3969721661,,
6171,6252730,"Student, G654",,N,N,W,8,0,M/J Grade 8 Math,"Garcia, M.",7,0,0,C,C,4,60,252,3,46,239,2,44,235,,FAST ELA,2.2,51,229,,,,,,,,,9,,3,67,251,2,49,233,2,40,231,FAST MATH,2.2,45,230,,,,,,,14,,Statewide Science,3,,,FL7311297257,,
